customer_id,gender,age,state,product_id,category,brand,quantity,price_per_unit,total_amount,signup_date,signup_years,avg_spent,HighSpender
429,Female,65,TX,134,Fruits,BrandE,2,23.98,92.67713120470412,2021-02-16 03:28:46,4,46.33856560235206,0
429,Female,65,TX,440,Fruits,BrandE,4,24.28,185.0092500796296,2021-02-16 03:28:46,4,46.2523125199074,0
430,Female,45,TX,207,Fruits,BrandC,2,16.45,9.48523678637372,2015-02-16 02:31:39,10,4.74261839318686,0
430,Female,45,TX,135,Dairy,BrandE,2,14.65,77.0327320819411,2015-02-16 02:31:39,10,38.51636604097055,0
431,Male,26,AZ,287,Grains,BrandA,1,27.48,33.41595381980481,2020-07-21 01:47:26,4,33.41595381980481,0
432,Female,33,AZ,380,Meats,BrandD,1,25.56,22.54540733947787,2016-02-14 18:56:31,9,22.54540733947787,0
432,Female,33,AZ,132,Dairy,BrandB,5,8.51,38.28652141344571,2016-02-14 18:56:31,9,7.657304282689142,0
432,Female,33,AZ,94,Meats,BrandE,2,13.97,83.54391317122604,2016-02-14 18:56:31,9,41.77195658561302,0
432,Female,33,AZ,23,Fruits,BrandC,3,12.27,38.17708972631002,2016-02-14 18:56:31,9,12.725696575436674,0
433,Female,60,TX,411,Grains,BrandB,2,22.08,66.451356985454,2015-11-02 14:18:02,9,33.225678492727,0
433,Female,60,TX,432,Dairy,BrandD,5,24.86,224.2625296261627,2015-11-02 14:18:02,9,44.852505925232535,0
433,Female,60,TX,291,Dairy,BrandD,3,22.81,129.02335688647537,2015-11-02 14:18:02,9,43.007785628825125,0
433,Female,60,TX,433,Grains,BrandC,5,7.74,214.04699594427183,2015-11-02 14:18:02,9,42.809399188854364,0
433,Female,60,TX,498,Fruits,BrandA,5,21.65,200.15470624859364,2015-11-02 14:18:02,9,40.03094124971873,0
433,Female,60,TX,166,Fruits,BrandA,2,14.69,65.94481330526789,2015-11-02 14:18:02,9,32.97240665263394,0
433,Female,60,TX,98,Grains,BrandB,2,10.08,90.44640707273707,2015-11-02 14:18:02,9,45.22320353636854,0
433,Female,60,TX,455,Grains,BrandE,4,25.53,46.55969065110893,2015-11-02 14:18:02,9,11.639922662777233,0
434,Male,34,PA,298,Fruits,BrandC,1,28.93,3.3602552795757648,2020-01-21 11:01:39,5,3.3602552795757648,0
434,Male,34,PA,139,Meats,BrandA,5,10.0,147.1760882785016,2020-01-21 11:01:39,5,29.43521765570032,0
434,Male,34,PA,144,Meats,BrandD,3,13.12,98.78728935094944,2020-01-21 11:01:39,5,32.92909645031648,0
434,Male,34,PA,390,Meats,BrandB,2,4.18,78.89934846411394,2020-01-21 11:01:39,5,39.44967423205697,0
434,Male,34,PA,151,Fruits,BrandB,1,27.4,33.26955901402263,2020-01-21 11:01:39,5,33.26955901402263,0
434,Male,34,PA,198,Fruits,BrandC,1,23.8,25.210760266386558,2020-01-21 11:01:39,5,25.210760266386558,0
434,Male,34,PA,192,Meats,BrandE,4,26.46,56.12676121426754,2020-01-21 11:01:39,5,14.031690303566885,0
434,Male,34,PA,396,Fruits,BrandB,2,27.21,61.91897197334467,2020-01-21 11:01:39,5,30.959485986672334,0
435,Female,52,AZ,178,Dairy,BrandB,5,20.84,237.41825644950143,2015-11-16 21:43:59,9,47.48365128990029,1
435,Female,52,AZ,271,Grains,BrandD,4,28.63,95.5647780496761,2015-11-16 21:43:59,9,23.891194512419023,1
435,Female,52,AZ,108,Fruits,BrandB,3,4.66,51.80206230655661,2015-11-16 21:43:59,9,17.267354102185536,1
435,Female,52,AZ,197,Fruits,BrandB,5,22.91,221.3446652231725,2015-11-16 21:43:59,9,44.2689330446345,1
435,Female,52,AZ,398,Meats,BrandC,2,29.36,12.446970720524227,2015-11-16 21:43:59,9,6.223485360262114,1
435,Female,52,AZ,326,Meats,BrandA,2,2.8,79.24112179844495,2015-11-16 21:43:59,9,39.620560899222475,1
435,Female,52,AZ,31,Meats,BrandB,1,28.69,16.920868352098765,2015-11-16 21:43:59,9,16.920868352098765,1
435,Female,52,AZ,184,Dairy,BrandE,5,26.19,58.193691296801966,2015-11-16 21:43:59,9,11.638738259360393,1
435,Female,52,AZ,85,Grains,BrandD,3,21.25,139.88154455583015,2015-11-16 21:43:59,9,46.62718151861005,1
435,Female,52,AZ,499,Meats,BrandB,3,22.42,137.93236370277802,2015-11-16 21:43:59,9,45.97745456759267,1
435,Female,52,AZ,251,Meats,BrandB,4,12.56,179.99108972580575,2015-11-16 21:43:59,9,44.99777243145144,1
435,Female,52,AZ,277,Grains,BrandB,3,16.44,78.11598955645829,2015-11-16 21:43:59,9,26.038663185486097,1
436,Male,62,PA,448,Meats,BrandA,5,28.28,246.4733967995838,2022-01-15 12:37:43,3,49.29467935991676,0
436,Male,62,PA,297,Grains,BrandB,1,26.08,11.749554903317632,2022-01-15 12:37:43,3,11.749554903317632,0
436,Male,62,PA,342,Grains,BrandC,5,29.33,177.39160276567765,2022-01-15 12:37:43,3,35.47832055313553,0
436,Male,62,PA,297,Grains,BrandB,3,26.08,12.416941487441754,2022-01-15 12:37:43,3,4.138980495813918,0
436,Male,62,PA,455,Grains,BrandE,4,25.53,177.06646749437465,2022-01-15 12:37:43,3,44.26661687359366,0
436,Male,62,PA,434,Meats,BrandA,2,16.39,67.59486117773977,2022-01-15 12:37:43,3,33.79743058886989,0
436,Male,62,PA,500,Dairy,BrandD,4,14.78,71.72373571108561,2022-01-15 12:37:43,3,17.930933927771402,0
436,Male,62,PA,386,Grains,BrandC,5,4.19,74.11393051682,2022-01-15 12:37:43,3,14.822786103364,0
436,Male,62,PA,272,Grains,BrandD,3,5.92,63.18000920720307,2022-01-15 12:37:43,3,21.06000306906769,0
437,Male,57,NY,13,Grains,BrandB,1,20.71,23.113277848467146,2021-03-28 09:08:59,4,23.113277848467146,0
437,Male,57,NY,321,Grains,BrandE,1,13.73,4.944369103492868,2021-03-28 09:08:59,4,4.944369103492868,0
437,Male,57,NY,241,Dairy,BrandD,3,10.61,117.49652023626976,2021-03-28 09:08:59,4,39.16550674542325,0
437,Male,57,NY,104,Dairy,BrandA,3,17.18,114.54058193193876,2021-03-28 09:08:59,4,38.18019397731292,0
437,Male,57,NY,208,Meats,BrandA,3,25.68,77.81806358855768,2021-03-28 09:08:59,4,25.939354529519225,0
437,Male,57,NY,368,Grains,BrandE,4,11.15,56.21134059858132,2021-03-28 09:08:59,4,14.05283514964533,0
437,Male,57,NY,387,Meats,BrandD,1,15.75,12.100216608009122,2021-03-28 09:08:59,4,12.100216608009122,0
437,Male,57,NY,371,Grains,BrandD,5,28.94,33.99367287971338,2021-03-28 09:08:59,4,6.798734575942676,0
437,Male,57,NY,202,Meats,BrandA,2,20.4,9.838688850946982,2021-03-28 09:08:59,4,4.919344425473491,0
437,Male,57,NY,153,Grains,BrandC,3,28.11,107.61354414841485,2021-03-28 09:08:59,4,35.87118138280495,0
437,Male,57,NY,164,Grains,BrandD,3,24.69,139.3641532284085,2021-03-28 09:08:59,4,46.454717742802835,0
437,Male,57,NY,281,Grains,BrandB,1,8.38,47.18885253989241,2021-03-28 09:08:59,4,47.18885253989241,0
438,Male,41,NY,225,Meats,BrandB,4,3.21,53.18154402940921,2021-10-26 07:34:14,3,13.295386007352302,0
438,Male,41,NY,470,Grains,BrandD,3,10.05,136.93611721251733,2021-10-26 07:34:14,3,45.64537240417244,0
438,Male,41,NY,109,Grains,BrandE,3,24.51,23.917296282865152,2021-10-26 07:34:14,3,7.972432094288384,0
438,Male,41,NY,82,Fruits,BrandD,1,19.25,43.00334836658196,2021-10-26 07:34:14,3,43.00334836658196,0
438,Male,41,NY,70,Fruits,BrandE,2,4.22,80.73202915937696,2021-10-26 07:34:14,3,40.36601457968848,0
438,Male,41,NY,254,Grains,BrandE,4,8.38,72.01032062398535,2021-10-26 07:34:14,3,18.002580155996338,0
438,Male,41,NY,368,Grains,BrandE,5,11.15,78.28606583895018,2021-10-26 07:34:14,3,15.657213167790037,0
438,Male,41,NY,330,Dairy,BrandB,3,1.53,27.842627184110132,2021-10-26 07:34:14,3,9.28087572803671,0
438,Male,41,NY,75,Meats,BrandA,5,11.23,58.69029472560479,2021-10-26 07:34:14,3,11.738058945120958,0
438,Male,41,NY,385,Fruits,BrandE,4,10.14,46.11288982614423,2021-10-26 07:34:14,3,11.528222456536058,0
438,Male,41,NY,284,Dairy,BrandC,2,10.1,85.41528875381331,2021-10-26 07:34:14,3,42.70764437690666,0
438,Male,41,NY,262,Grains,BrandD,5,20.19,235.6462221100042,2021-10-26 07:34:14,3,47.12924442200084,0
439,Male,62,AZ,416,Grains,BrandC,2,6.51,72.99324203781806,2020-03-30 03:36:32,5,36.49662101890903,0
440,Female,53,NY,235,Meats,BrandB,3,22.77,8.188415177532889,2021-11-03 22:17:01,3,2.7294717258442964,0
440,Female,53,NY,63,Meats,BrandD,2,15.12,47.78104874764606,2021-11-03 22:17:01,3,23.89052437382303,0
440,Female,53,NY,236,Meats,BrandA,5,8.76,62.97809963518645,2021-11-03 22:17:01,3,12.59561992703729,0
440,Female,53,NY,450,Grains,BrandD,1,19.97,40.4092558144029,2021-11-03 22:17:01,3,40.4092558144029,0
440,Female,53,NY,424,Grains,BrandD,4,22.07,189.0636766252776,2021-11-03 22:17:01,3,47.2659191563194,0
440,Female,53,NY,479,Fruits,BrandE,4,16.93,63.625289773092256,2021-11-03 22:17:01,3,15.906322443273064,0
440,Female,53,NY,229,Meats,BrandD,3,6.64,88.42516453591546,2021-11-03 22:17:01,3,29.475054845305152,0
441,Male,55,TX,458,Fruits,BrandB,2,23.55,21.62340677833353,2022-07-29 02:47:09,2,10.811703389166764,0
441,Male,55,TX,68,Fruits,BrandC,1,22.14,49.960723526124106,2022-07-29 02:47:09,2,49.960723526124106,0
441,Male,55,TX,95,Grains,BrandB,4,12.05,20.557108532771508,2022-07-29 02:47:09,2,5.139277133192877,0
441,Male,55,TX,11,Fruits,BrandA,5,9.33,233.80613744827247,2022-07-29 02:47:09,2,46.761227489654495,0
441,Male,55,TX,180,Grains,BrandB,2,4.21,6.618538630864666,2022-07-29 02:47:09,2,3.309269315432333,0
441,Male,55,TX,79,Dairy,BrandC,3,10.32,87.33261529949246,2022-07-29 02:47:09,2,29.110871766497485,0
441,Male,55,TX,130,Meats,BrandD,5,26.63,118.38136900241004,2022-07-29 02:47:09,2,23.676273800482008,0
441,Male,55,TX,198,Fruits,BrandC,1,23.8,12.57973488130819,2022-07-29 02:47:09,2,12.57973488130819,0
441,Male,55,TX,178,Dairy,BrandB,2,20.84,74.50420328934912,2022-07-29 02:47:09,2,37.25210164467456,0
441,Male,55,TX,468,Fruits,BrandE,4,6.38,32.87547642587785,2022-07-29 02:47:09,2,8.218869106469462,0
441,Male,55,TX,22,Dairy,BrandB,3,2.32,53.335891985193214,2022-07-29 02:47:09,2,17.77863066173107,0
441,Male,55,TX,98,Grains,BrandB,3,10.08,52.07154324616099,2022-07-29 02:47:09,2,17.357181082053664,0
441,Male,55,TX,322,Dairy,BrandC,3,22.57,60.620367019836806,2022-07-29 02:47:09,2,20.20678900661227,0
441,Male,55,TX,291,Dairy,BrandD,4,22.81,60.15902637371556,2022-07-29 02:47:09,2,15.03975659342889,0
441,Male,55,TX,90,Meats,BrandD,2,9.56,68.68090225097649,2022-07-29 02:47:09,2,34.340451125488244,0
441,Male,55,TX,113,Meats,BrandE,2,17.57,76.95624942179145,2022-07-29 02:47:09,2,38.47812471089573,0
441,Male,55,TX,170,Fruits,BrandC,5,4.11,21.139482506081432,2022-07-29 02:47:09,2,4.227896501216287,0
441,Male,55,TX,23,Fruits,BrandC,1,12.27,6.732446631244676,2022-07-29 02:47:09,2,6.732446631244676,0
441,Male,55,TX,68,Fruits,BrandC,3,22.14,35.941085589601975,2022-07-29 02:47:09,2,11.980361863200658,0
441,Male,55,TX,298,Fruits,BrandC,1,28.93,28.24663863482038,2022-07-29 02:47:09,2,28.24663863482038,0
442,Male,37,PA,96,Meats,BrandA,3,16.25,61.51906244784044,2020-05-06 01:28:49,4,20.506354149280146,0
442,Male,37,PA,240,Dairy,BrandE,4,18.41,51.95559802125292,2020-05-06 01:28:49,4,12.98889950531323,0
442,Male,37,PA,322,Dairy,BrandC,4,22.57,43.73920514011803,2020-05-06 01:28:49,4,10.934801285029508,0
442,Male,37,PA,158,Fruits,BrandD,1,5.94,16.7949165609,2020-05-06 01:28:49,4,16.7949165609,0
442,Male,37,PA,343,Meats,BrandE,1,4.3,17.949242008653993,2020-05-06 01:28:49,4,17.949242008653993,0
443,Female,55,PA,206,Fruits,BrandC,1,13.3,18.75995887168688,2017-03-22 12:04:07,8,18.75995887168688,0
443,Female,55,PA,467,Meats,BrandB,3,17.72,130.1232996518031,2017-03-22 12:04:07,8,43.3744332172677,0
443,Female,55,PA,388,Fruits,BrandA,3,12.53,8.162127832504556,2017-03-22 12:04:07,8,2.7207092775015185,0
444,Male,48,AZ,103,Grains,BrandA,2,24.37,89.62943228020022,2018-08-08 05:36:16,6,44.81471614010011,0
444,Male,48,AZ,154,Dairy,BrandE,3,4.41,126.689268468999,2018-08-08 05:36:16,6,42.229756156333,0
444,Male,48,AZ,33,Meats,BrandE,3,17.47,39.91724706792605,2018-08-08 05:36:16,6,13.305749022642017,0
444,Male,48,AZ,188,Meats,BrandE,1,15.42,29.2423893863462,2018-08-08 05:36:16,6,29.2423893863462,0
444,Male,48,AZ,407,Dairy,BrandE,5,13.0,122.8350203867704,2018-08-08 05:36:16,6,24.567004077354078,0
444,Male,48,AZ,340,Meats,BrandE,4,14.85,13.808261551066014,2018-08-08 05:36:16,6,3.4520653877665035,0
444,Male,48,AZ,176,Grains,BrandA,4,17.15,100.65756331723308,2018-08-08 05:36:16,6,25.16439082930827,0
444,Male,48,AZ,165,Fruits,BrandD,3,28.37,92.52329863903071,2018-08-08 05:36:16,6,30.84109954634357,0
444,Male,48,AZ,394,Dairy,BrandE,5,3.43,70.96748310341098,2018-08-08 05:36:16,6,14.193496620682197,0
444,Male,48,AZ,54,Dairy,BrandE,1,5.24,12.004205979050855,2018-08-08 05:36:16,6,12.004205979050855,0
444,Male,48,AZ,496,Meats,BrandB,4,20.32,86.33685865085688,2018-08-08 05:36:16,6,21.58421466271422,0
444,Male,48,AZ,319,Meats,BrandD,1,25.85,48.81638530494328,2018-08-08 05:36:16,6,48.81638530494328,0
444,Male,48,AZ,448,Meats,BrandA,1,28.28,44.11986923447406,2018-08-08 05:36:16,6,44.11986923447406,0
445,Male,64,NY,430,Fruits,BrandD,2,15.99,65.68076215809239,2015-07-10 15:37:30,9,32.840381079046196,0
445,Male,64,NY,116,Dairy,BrandD,5,25.41,103.7433780585211,2015-07-10 15:37:30,9,20.748675611704222,0
445,Male,64,NY,75,Meats,BrandA,4,11.23,179.71290374259456,2015-07-10 15:37:30,9,44.92822593564864,0
445,Male,64,NY,153,Grains,BrandC,5,28.11,184.68802104178167,2015-07-10 15:37:30,9,36.93760420835633,0
445,Male,64,NY,311,Fruits,BrandD,1,23.69,36.13499198706791,2015-07-10 15:37:30,9,36.13499198706791,0
445,Male,64,NY,37,Dairy,BrandC,3,27.21,58.41613769910715,2015-07-10 15:37:30,9,19.472045899702383,0
446,Female,31,CA,194,Grains,BrandA,3,1.38,86.00613845097428,2016-06-13 12:42:44,8,28.668712816991427,0
447,Female,51,TX,492,Fruits,BrandE,3,17.11,28.453105983586266,2017-06-20 16:30:26,7,9.484368661195422,0
447,Female,51,TX,489,Fruits,BrandB,1,1.33,29.943735946550408,2017-06-20 16:30:26,7,29.943735946550408,0
448,Female,35,TX,85,Grains,BrandD,3,21.25,60.09928273631349,2015-08-30 07:25:00,9,20.03309424543783,1
448,Female,35,TX,203,Meats,BrandB,5,22.96,20.68103223066741,2015-08-30 07:25:00,9,4.136206446133482,1
448,Female,35,TX,410,Meats,BrandE,1,13.24,27.860488363419694,2015-08-30 07:25:00,9,27.860488363419694,1
448,Female,35,TX,374,Grains,BrandA,4,18.54,164.14082191548968,2015-08-30 07:25:00,9,41.03520547887242,1
448,Female,35,TX,377,Meats,BrandB,2,9.96,21.326482062181743,2015-08-30 07:25:00,9,10.663241031090871,1
448,Female,35,TX,405,Fruits,BrandC,1,12.29,43.20440646080798,2015-08-30 07:25:00,9,43.20440646080798,1
448,Female,35,TX,244,Fruits,BrandA,3,8.98,65.4128786214299,2015-08-30 07:25:00,9,21.804292873809967,1
448,Female,35,TX,404,Fruits,BrandB,5,23.01,101.94448185828212,2015-08-30 07:25:00,9,20.388896371656422,1
448,Female,35,TX,57,Fruits,BrandA,1,19.33,12.820716815530822,2015-08-30 07:25:00,9,12.820716815530822,1
448,Female,35,TX,324,Grains,BrandB,4,18.87,121.8381568115001,2015-08-30 07:25:00,9,30.459539202875025,1
448,Female,35,TX,182,Meats,BrandA,5,21.5,173.816051608877,2015-08-30 07:25:00,9,34.7632103217754,1
448,Female,35,TX,60,Dairy,BrandE,5,6.6,244.65485299593928,2015-08-30 07:25:00,9,48.93097059918786,1
448,Female,35,TX,112,Fruits,BrandB,3,27.04,82.34580989583552,2015-08-30 07:25:00,9,27.44860329861184,1
448,Female,35,TX,187,Grains,BrandB,1,19.45,12.809588062399236,2015-08-30 07:25:00,9,12.809588062399236,1
448,Female,35,TX,220,Grains,BrandD,3,22.09,66.02426285007701,2015-08-30 07:25:00,9,22.008087616692336,1
448,Female,35,TX,405,Fruits,BrandC,1,12.29,23.514647709717043,2015-08-30 07:25:00,9,23.514647709717043,1
448,Female,35,TX,376,Fruits,BrandA,1,10.59,20.53438329765492,2015-08-30 07:25:00,9,20.53438329765492,1
448,Female,35,TX,78,Grains,BrandE,4,3.2,120.96214780092797,2015-08-30 07:25:00,9,30.24053695023199,1
448,Female,35,TX,214,Grains,BrandC,1,9.09,7.961345465066952,2015-08-30 07:25:00,9,7.961345465066952,1
449,Female,55,PA,279,Meats,BrandB,1,19.24,38.556559863092176,2015-11-26 07:06:11,9,38.556559863092176,0
449,Female,55,PA,300,Dairy,BrandC,2,6.43,92.77770182740892,2015-11-26 07:06:11,9,46.38885091370446,0
449,Female,55,PA,30,Fruits,BrandA,3,5.62,46.37937401579882,2015-11-26 07:06:11,9,15.459791338599606,0
449,Female,55,PA,489,Fruits,BrandB,3,1.33,75.16773530994229,2015-11-26 07:06:11,9,25.055911769980764,0
449,Female,55,PA,329,Dairy,BrandD,4,3.24,192.7625098972616,2015-11-26 07:06:11,9,48.1906274743154,0
450,Female,62,AZ,490,Meats,BrandC,2,22.84,97.24437608987988,2022-06-28 20:02:48,2,48.62218804493994,0
450,Female,62,AZ,161,Dairy,BrandC,4,18.31,132.92799422382842,2022-06-28 20:02:48,2,33.231998555957105,0
450,Female,62,AZ,324,Grains,BrandB,1,18.87,3.990607095266702,2022-06-28 20:02:48,2,3.990607095266702,0
450,Female,62,AZ,62,Meats,BrandA,3,21.59,15.24833634651904,2022-06-28 20:02:48,2,5.082778782173013,0
450,Female,62,AZ,223,Meats,BrandA,5,12.98,34.97684542237823,2022-06-28 20:02:48,2,6.995369084475646,0
450,Female,62,AZ,42,Fruits,BrandD,5,21.63,90.64420269174592,2022-06-28 20:02:48,2,18.128840538349184,0
450,Female,62,AZ,340,Meats,BrandE,1,14.85,44.62467006519121,2022-06-28 20:02:48,2,44.62467006519121,0
450,Female,62,AZ,166,Fruits,BrandA,3,14.69,125.93429109770688,2022-06-28 20:02:48,2,41.97809703256896,0
450,Female,62,AZ,380,Meats,BrandD,2,25.56,8.971481210217947,2022-06-28 20:02:48,2,4.485740605108973,0
450,Female,62,AZ,307,Dairy,BrandB,5,27.93,144.24970137159033,2022-06-28 20:02:48,2,28.849940274318065,0
450,Female,62,AZ,203,Meats,BrandB,4,22.96,50.57471517850015,2022-06-28 20:02:48,2,12.643678794625037,0
450,Female,62,AZ,350,Dairy,BrandA,4,10.88,109.75560022032838,2022-06-28 20:02:48,2,27.438900055082094,0
450,Female,62,AZ,122,Meats,BrandB,2,22.56,23.05784816134492,2022-06-28 20:02:48,2,11.52892408067246,0
451,Female,51,AZ,11,Fruits,BrandA,2,9.33,88.19162920122804,2021-06-18 03:19:41,3,44.09581460061402,0
451,Female,51,AZ,386,Grains,BrandC,1,4.19,39.72090598180339,2021-06-18 03:19:41,3,39.72090598180339,0
451,Female,51,AZ,409,Dairy,BrandD,3,2.53,48.472960868995465,2021-06-18 03:19:41,3,16.157653622998488,0
451,Female,51,AZ,382,Dairy,BrandA,1,19.36,17.63242494104866,2021-06-18 03:19:41,3,17.63242494104866,0
451,Female,51,AZ,150,Grains,BrandB,3,22.39,135.5695044515396,2021-06-18 03:19:41,3,45.189834817179865,0
451,Female,51,AZ,55,Meats,BrandD,3,23.58,81.71258369559776,2021-06-18 03:19:41,3,27.237527898532587,0
451,Female,51,AZ,450,Grains,BrandD,5,19.97,35.330029365141755,2021-06-18 03:19:41,3,7.066005873028351,0
451,Female,51,AZ,408,Dairy,BrandC,1,3.94,34.85612408138543,2021-06-18 03:19:41,3,34.85612408138543,0
452,Female,29,TX,355,Grains,BrandB,4,8.19,181.0918700841181,2015-08-01 16:16:37,9,45.27296752102953,0
452,Female,29,TX,330,Dairy,BrandB,2,1.53,26.825453746437788,2015-08-01 16:16:37,9,13.412726873218894,0
452,Female,29,TX,82,Fruits,BrandD,2,19.25,14.742915585630769,2015-08-01 16:16:37,9,7.371457792815384,0
452,Female,29,TX,317,Fruits,BrandD,2,24.25,85.48513574101214,2015-08-01 16:16:37,9,42.74256787050607,0
452,Female,29,TX,161,Dairy,BrandC,1,18.31,37.32119980586221,2015-08-01 16:16:37,9,37.32119980586221,0
452,Female,29,TX,214,Grains,BrandC,4,9.09,172.98057935855715,2015-08-01 16:16:37,9,43.24514483963929,0
452,Female,29,TX,423,Meats,BrandC,2,14.18,88.74831813706744,2015-08-01 16:16:37,9,44.37415906853372,0
452,Female,29,TX,289,Meats,BrandE,4,19.09,43.398492712056125,2015-08-01 16:16:37,9,10.849623178014031,0
453,Male,42,IL,384,Fruits,BrandD,3,29.35,54.720280890503865,2016-05-31 21:06:53,8,18.240093630167955,0
453,Male,42,IL,109,Grains,BrandE,5,24.51,181.40542245841343,2016-05-31 21:06:53,8,36.281084491682684,0
454,Female,44,IL,474,Fruits,BrandE,5,22.62,57.46430326287975,2018-05-20 00:37:31,6,11.492860652575951,0
454,Female,44,IL,441,Fruits,BrandA,3,25.25,139.49755694581285,2018-05-20 00:37:31,6,46.49918564860428,0
454,Female,44,IL,212,Fruits,BrandB,3,5.25,100.56175702936798,2018-05-20 00:37:31,6,33.520585676455994,0
454,Female,44,IL,80,Meats,BrandB,5,11.56,235.3851307560016,2018-05-20 00:37:31,6,47.077026151200315,0
454,Female,44,IL,23,Fruits,BrandC,5,12.27,240.911578218702,2018-05-20 00:37:31,6,48.1823156437404,0
454,Female,44,IL,187,Grains,BrandB,4,19.45,147.3400456127881,2018-05-20 00:37:31,6,36.83501140319702,0
454,Female,44,IL,339,Grains,BrandB,4,18.73,187.83841749089257,2018-05-20 00:37:31,6,46.95960437272314,0
455,Female,31,PA,54,Dairy,BrandE,4,5.24,129.75329278049108,2018-11-11 07:27:16,6,32.43832319512277,0
455,Female,31,PA,88,Grains,BrandB,4,19.39,52.31545090007506,2018-11-11 07:27:16,6,13.078862725018764,0
455,Female,31,PA,71,Dairy,BrandC,5,3.34,133.55446979245124,2018-11-11 07:27:16,6,26.71089395849025,0
455,Female,31,PA,271,Grains,BrandD,3,28.63,71.64695440957485,2018-11-11 07:27:16,6,23.882318136524948,0
455,Female,31,PA,117,Meats,BrandD,3,2.77,66.63823488881816,2018-11-11 07:27:16,6,22.212744962939386,0
455,Female,31,PA,424,Grains,BrandD,3,22.07,119.48272254319272,2018-11-11 07:27:16,6,39.82757418106424,0
455,Female,31,PA,102,Fruits,BrandC,3,9.88,80.32496760363969,2018-11-11 07:27:16,6,26.77498920121323,0
456,Female,34,TX,326,Meats,BrandA,1,2.8,8.308745455459707,2022-06-10 17:15:11,2,8.308745455459707,0
456,Female,34,TX,283,Dairy,BrandE,1,4.17,3.449375893456412,2022-06-10 17:15:11,2,3.449375893456412,0
456,Female,34,TX,433,Grains,BrandC,5,7.74,62.04958775112566,2022-06-10 17:15:11,2,12.409917550225131,0
456,Female,34,TX,41,Grains,BrandC,5,29.96,23.770863860135805,2022-06-10 17:15:11,2,4.754172772027161,0
456,Female,34,TX,25,Dairy,BrandD,1,8.83,25.492780646156945,2022-06-10 17:15:11,2,25.492780646156945,0
456,Female,34,TX,158,Fruits,BrandD,5,5.94,8.877576683137734,2022-06-10 17:15:11,2,1.775515336627547,0
456,Female,34,TX,420,Grains,BrandC,5,14.18,68.57128152214517,2022-06-10 17:15:11,2,13.714256304429034,0
456,Female,34,TX,226,Fruits,BrandA,3,28.4,118.8228131773274,2022-06-10 17:15:11,2,39.60760439244247,0
456,Female,34,TX,346,Fruits,BrandD,1,21.38,18.3411215422109,2022-06-10 17:15:11,2,18.3411215422109,0
456,Female,34,TX,173,Meats,BrandA,5,15.21,234.39591731544897,2022-06-10 17:15:11,2,46.879183463089795,0
456,Female,34,TX,236,Meats,BrandA,4,8.76,92.92284440669997,2022-06-10 17:15:11,2,23.23071110167499,0
456,Female,34,TX,305,Meats,BrandD,4,6.06,92.65454301519664,2022-06-10 17:15:11,2,23.16363575379916,0
456,Female,34,TX,34,Grains,BrandE,2,23.64,51.88584339371488,2022-06-10 17:15:11,2,25.94292169685744,0
456,Female,34,TX,229,Meats,BrandD,3,6.64,96.29109648644304,2022-06-10 17:15:11,2,32.09703216214768,0
457,Male,40,TX,154,Dairy,BrandE,4,4.41,14.5409223434446,2021-02-21 22:10:56,4,3.63523058586115,1
457,Male,40,TX,461,Meats,BrandC,5,25.24,233.4594258653492,2021-02-21 22:10:56,4,46.69188517306984,1
457,Male,40,TX,285,Grains,BrandE,5,1.05,216.66962420202623,2021-02-21 22:10:56,4,43.333924840405246,1
457,Male,40,TX,299,Dairy,BrandB,1,22.88,7.968270508099542,2021-02-21 22:10:56,4,7.968270508099542,1
457,Male,40,TX,256,Fruits,BrandC,5,25.27,102.5734704027714,2021-02-21 22:10:56,4,20.514694080554282,1
457,Male,40,TX,402,Meats,BrandD,4,13.61,107.90332779342128,2021-02-21 22:10:56,4,26.97583194835532,1
457,Male,40,TX,104,Dairy,BrandA,2,17.18,67.53054467454876,2021-02-21 22:10:56,4,33.76527233727438,1
457,Male,40,TX,301,Fruits,BrandA,4,20.8,116.71640198072924,2021-02-21 22:10:56,4,29.17910049518231,1
457,Male,40,TX,32,Grains,BrandD,4,14.62,170.00236484915126,2021-02-21 22:10:56,4,42.500591212287816,1
457,Male,40,TX,490,Meats,BrandC,3,22.84,39.195550719755815,2021-02-21 22:10:56,4,13.065183573251938,1
457,Male,40,TX,499,Meats,BrandB,4,22.42,176.0892613164443,2021-02-21 22:10:56,4,44.02231532911107,1
457,Male,40,TX,200,Grains,BrandD,2,19.93,83.19368109410611,2021-02-21 22:10:56,4,41.596840547053056,1
457,Male,40,TX,463,Fruits,BrandD,3,18.93,67.42611751699172,2021-02-21 22:10:56,4,22.47537250566391,1
457,Male,40,TX,221,Grains,BrandD,5,24.29,185.57612228490925,2021-02-21 22:10:56,4,37.11522445698185,1
457,Male,40,TX,79,Dairy,BrandC,2,10.32,75.7763989945971,2021-02-21 22:10:56,4,37.88819949729855,1
458,Male,27,TX,72,Fruits,BrandE,2,23.95,30.813393742888177,2020-10-09 08:47:36,4,15.406696871444089,1
458,Male,27,TX,383,Meats,BrandB,4,16.93,18.02299252042884,2020-10-09 08:47:36,4,4.50574813010721,1
458,Male,27,TX,58,Grains,BrandD,2,22.9,72.60556508685106,2020-10-09 08:47:36,4,36.30278254342553,1
